County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,log_price,SaleYear,SaleMonth,Region,YearMonth,SaleMonthIndex,Region_Encoded
Tipperary,190000.0,0,0,0,12.154784614286667,2016,2,Tipperary,201602,2,11.563686685039686
Cork,250000.0,0,0,0,12.429220196836384,2016,12,Cork,201612,12,12.000150643676768
Dublin,230000.0,0,0,0,12.345838935721968,2016,3,DUBLIN1,201603,3,12.29297513140019
Dublin,105000.0,0,0,0,11.561725152903833,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Roscommon,57000.0,0,0,0,10.950824090522444,2016,5,Roscommon,201605,5,11.220952494221892
Cork,136000.0,0,0,0,11.820417517632333,2016,10,Cork,201610,10,12.000150643676768
Dublin,285000.0,0,0,0,12.560247968016562,2016,4,DUBLIN24,201604,4,12.337910652379716
Laois,102000.0,0,0,0,11.53273789613992,2016,4,Laois,201604,4,11.602198135075064
Dublin,266750.0,0,0,0,12.494070917985464,2016,12,DUBLIN8,201612,12,12.288495919308591
Limerick,73000.0,0,0,0,11.19822841866684,2016,5,Limerick,201605,5,11.598075862329463
Louth,60000.0,1,0,0,11.002116507732016,2016,4,Louth,201604,4,11.72411722774131
Offaly,90000.0,0,0,0,11.407576060361786,2016,9,Offaly,201609,9,11.574728803059095
Dublin,71875.0,0,0,0,11.182697691046345,2016,10,DUBLIN8,201610,10,12.288495919308591
Mayo,140000.0,0,0,0,11.849404844423074,2016,2,Mayo,201602,2,11.290023168381925
Meath,375000.0,0,0,0,12.83468397161566,2016,10,Meath,201610,10,12.181119578595398
Dublin,169437.6,0,0,0,12.040245898289296,2016,12,DUBLIN11,201612,12,12.092453474754603
Donegal,36000.0,0,0,0,10.491301994830229,2016,8,Donegal,201608,8,11.375411297981437
Dublin,195000.0,0,0,0,12.180759965737863,2016,7,DUBLIN22,201607,7,12.18459303820431
Dublin,895000.0,0,0,0,13.704580114574805,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Donegal,162300.0,0,0,0,11.997207914913153,2016,1,Donegal,201601,1,11.375411297981437
Donegal,100000.0,1,0,0,11.51293546492023,2016,8,Donegal,201608,8,11.375411297981437
Dublin,132500.0,0,0,0,11.794345471549745,2016,4,DUBLIN_OTHER,201604,4,12.705570117352767
Galway,310000.0,0,1,1,12.644330802262578,2016,7,Galway,201607,7,11.821055771589778
Cork,66000.0,0,0,0,11.097425172408933,2016,7,Cork,201607,7,12.000150643676768
Wexford,119000.0,0,0,1,11.686887175419702,2016,6,Wexford,201606,6,11.66416800178687
Kildare,38773.56,0,1,1,10.565519640462623,2016,9,Kildare,201609,9,12.288557581795198
Wicklow,810000.0,0,0,0,13.60479076121576,2016,3,Wicklow,201603,3,12.52870619122338
Cork,200000.0,0,0,0,12.206077645517674,2016,3,Cork,201603,3,12.000150643676768
Meath,133000.0,0,0,0,11.798111925972618,2016,12,Meath,201612,12,12.181119578595398
Offaly,26000.0,1,0,0,10.165890277802454,2016,11,Offaly,201611,11,11.574728803059095
Roscommon,100000.0,0,0,0,11.51293546492023,2016,9,Roscommon,201609,9,11.220952494221892
Wexford,95000.0,0,0,0,11.461642696843066,2016,3,Wexford,201603,3,11.66416800178687
Galway,500000.0,0,0,0,13.122365377402328,2016,12,Galway,201612,12,11.821055771589778
Dublin,330000.0,0,0,0,12.706850963741102,2016,1,DUBLIN_OTHER,201601,1,12.705570117352767
Cork,255000.0,0,0,0,12.449022745701502,2016,1,Cork,201601,1,12.000150643676768
Wicklow,270000.0,0,0,0,12.506180941677355,2016,2,Wicklow,201602,2,12.52870619122338
Dublin,295000.0,0,0,0,12.59473402514672,2016,4,DUBLIN_OTHER,201604,4,12.705570117352767
Roscommon,74000.0,0,0,0,11.211833885608511,2016,8,Roscommon,201608,8,11.220952494221892
Mayo,18000.0,0,0,0,9.798182590890704,2016,1,Mayo,201601,1,11.290023168381925
Dublin,185000.0,0,0,0,12.128116509451258,2016,9,DUBLIN8,201609,9,12.288495919308591
Cork,80000.0,0,0,0,11.289794413577894,2016,10,Cork,201610,10,12.000150643676768
Kildare,117500.0,0,0,0,11.674202123168431,2016,7,Kildare,201607,7,12.288557581795198
Dublin,360000.0,1,0,0,12.793862088206213,2016,10,DUBLIN9,201610,10,12.652598664901094
Louth,230000.0,0,0,0,12.345838935721968,2016,7,Louth,201607,7,11.72411722774131
Dublin,375771.0,0,1,1,12.836737855468794,2016,2,DUBLIN_OTHER,201602,2,12.705570117352767
Longford,115000.0,0,0,0,11.652696102959752,2016,11,Longford,201611,11,11.268449106543393
Dublin,173000.0,0,0,0,12.06105265381003,2016,3,DUBLIN10,201603,3,11.948089101815038
Dublin,270000.0,0,0,0,12.506180941677355,2016,9,DUBLIN8,201609,9,12.288495919308591
Dublin,311000.0,0,0,0,12.647551406590283,2016,5,DUBLIN24,201605,5,12.337910652379716
Wicklow,255000.0,0,0,0,12.449022745701502,2016,5,Wicklow,201605,5,12.52870619122338
Tipperary,222000.0,0,1,1,12.310437165348777,2016,1,Tipperary,201601,1,11.563686685039686
Cork,130000.0,0,0,0,11.775297421715829,2016,2,Cork,201602,2,12.000150643676768
Waterford,535000.0,0,0,0,13.190023895035274,2016,3,Waterford,201603,3,11.642599181212411
Mayo,20000.0,0,0,0,9.90353755128617,2016,7,Mayo,201607,7,11.290023168381925
Clare,207500.0,0,0,0,12.242891437918386,2016,8,Clare,201608,8,11.657350873570417
Louth,109000.0,0,0,0,11.599112335481124,2016,10,Louth,201610,10,11.72411722774131
Dublin,436124.0,0,1,1,12.985684178489077,2016,4,DUBLIN_OTHER,201604,4,12.705570117352767
Kildare,155000.0,0,0,0,11.951186847493476,2016,10,Kildare,201610,10,12.288557581795198
Dublin,140000.0,0,0,0,11.849404844423074,2016,12,DUBLIN15,201612,12,12.471420697210595
Limerick,153500.0,0,0,0,11.941462360646147,2016,11,Limerick,201611,11,11.598075862329463
Dublin,424000.0,0,0,0,12.95749109270188,2016,4,DUBLIN8,201604,4,12.288495919308591
Wexford,229075.0,0,1,1,12.341809105206403,2016,9,Wexford,201609,9,11.66416800178687
Clare,170000.0,1,0,0,12.04355959836804,2016,10,Clare,201610,10,11.657350873570417
Dublin,840000.0,0,0,0,13.64115836129498,2016,5,DUBLIN3,201605,5,12.637029441038866
Roscommon,40000.0,0,0,0,10.59665973278358,2016,11,Roscommon,201611,11,11.220952494221892
Dublin,400000.0,0,0,0,12.899222326086994,2016,7,DUBLIN5,201607,7,12.520378122958158
Dublin,250000.0,1,0,0,12.429220196836384,2016,12,DUBLIN_OTHER,201612,12,12.705570117352767
Dublin,316640.96,0,1,1,12.665526950812184,2016,5,DUBLIN_OTHER,201605,5,12.705570117352767
Dublin,264317.18,0,1,1,12.484908883697823,2016,4,DUBLIN_OTHER,201604,4,12.705570117352767
Laois,16000.0,0,0,0,9.680406499268877,2016,3,Laois,201603,3,11.602198135075064
Cork,185000.0,0,0,0,12.128116509451258,2016,1,Cork,201601,1,12.000150643676768
Donegal,70000.0,0,0,0,11.156264806643742,2016,2,Donegal,201602,2,11.375411297981437
Limerick,225000.0,0,1,1,12.323860125621126,2016,5,Limerick,201605,5,11.598075862329463
Sligo,35000.0,0,0,0,10.463131911491969,2016,6,Sligo,201606,6,11.28796474804477
Cork,280000.0,0,0,0,12.54254845357358,2016,12,Cork,201612,12,12.000150643676768
Kerry,185000.0,0,0,0,12.128116509451258,2016,1,Kerry,201601,1,11.703319087828566
Limerick,105000.0,0,0,0,11.561725152903833,2016,5,Limerick,201605,5,11.598075862329463
Dublin,275000.0,0,0,0,12.524530013005734,2016,6,DUBLIN13,201606,6,12.693510377709934
Roscommon,252000.0,0,0,0,12.437188334739655,2016,2,Roscommon,201602,2,11.220952494221892
Louth,155000.0,0,0,0,11.951186847493476,2016,9,Louth,201609,9,11.72411722774131
Dublin,150000.0,0,0,0,11.918397239722838,2016,2,DUBLIN12,201602,2,12.446424505385894
Galway,255065.0,0,1,1,12.449277614180945,2016,11,Galway,201611,11,11.821055771589778
Roscommon,112000.0,0,0,0,11.6262630788088,2016,5,Roscommon,201605,5,11.220952494221892
Dublin,321585.0,0,1,1,12.68102028300108,2016,3,DUBLIN_OTHER,201603,3,12.705570117352767
Donegal,81000.0,0,0,0,11.302216779257382,2016,6,Donegal,201606,6,11.375411297981437
Galway,175000.0,0,0,0,12.07254696717504,2016,5,Galway,201605,5,11.821055771589778
Dublin,293000.0,0,0,0,12.587931300962664,2016,1,DUBLIN_OTHER,201601,1,12.705570117352767
Dublin,432000.0,0,0,0,12.976183182038383,2016,12,DUBLIN5,201612,12,12.520378122958158
Dublin,157439.65,0,1,1,11.96680384083447,2016,9,DUBLIN_OTHER,201609,9,12.705570117352767
Limerick,80000.0,0,0,0,11.289794413577894,2016,9,Limerick,201609,9,11.598075862329463
Dublin,215000.0,0,0,0,12.278397958261774,2016,11,DUBLIN15,201611,11,12.471420697210595
Offaly,137000.0,0,0,0,11.827743504053696,2016,6,Offaly,201606,6,11.574728803059095
Cork,91806.17,0,1,1,11.427445678133742,2016,9,Cork,201609,9,12.000150643676768
Limerick,92677.7,0,1,1,11.436893951689196,2016,11,Limerick,201611,11,11.598075862329463
Dublin,333000.0,0,0,0,12.715900771961074,2016,9,DUBLIN15,201609,9,12.471420697210595
Cork,47000.0,0,0,0,10.757924157061597,2016,6,Cork,201606,6,12.000150643676768
Cork,91806.17,0,1,1,11.427445678133742,2016,9,Cork,201609,9,12.000150643676768
Dublin,262500.0,0,0,0,12.47801017053037,2016,7,DUBLIN_OTHER,201607,7,12.705570117352767
Kildare,268722.5,0,1,1,12.50143824891109,2016,11,Kildare,201611,11,12.288557581795198
Dublin,338000.0,0,0,0,12.73080413304066,2016,5,DUBLIN15,201605,5,12.471420697210595
Dublin,200000.0,0,0,0,12.206077645517674,2016,2,DUBLIN_OTHER,201602,2,12.705570117352767
Kerry,187500.0,0,0,0,12.141539457711714,2016,9,Kerry,201609,9,11.703319087828566
Cork,205000.0,0,0,0,12.230770136157428,2016,2,Cork,201602,2,12.000150643676768
Wexford,128732.2,0,1,1,11.765497324575124,2016,11,Wexford,201611,11,11.66416800178687
Cavan,195000.0,0,0,0,12.180759965737863,2016,1,Cavan,201601,1,11.260762509440198
Tipperary,80000.0,0,0,0,11.289794413577894,2016,11,Tipperary,201611,11,11.563686685039686
Westmeath,140000.0,0,0,0,11.849404844423074,2016,4,Westmeath,201604,4,11.548741171685151
Dublin,480000.0,0,0,0,13.081543466215235,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Cork,106000.0,0,0,0,11.571203807011967,2016,12,Cork,201612,12,12.000150643676768
Cork,34723.86,0,0,0,10.45521113593695,2016,2,Cork,201602,2,12.000150643676768
Limerick,182500.0,0,0,0,12.114510931441728,2016,10,Limerick,201610,10,11.598075862329463
Dublin,221244.12,0,0,0,12.307026506129752,2016,7,DUBLIN14,201607,7,13.078096057323352
Meath,225000.0,0,0,0,12.323860125621126,2016,5,Meath,201605,5,12.181119578595398
Meath,150000.0,0,0,0,11.918397239722838,2016,9,Meath,201609,9,12.181119578595398
Dublin,148011.0,0,0,0,11.90504863054044,2016,2,DUBLIN_OTHER,201602,2,12.705570117352767
Cork,138000.0,0,0,0,11.8350162104899,2016,12,Cork,201612,12,12.000150643676768
Roscommon,110132.0,0,1,1,11.609444005321889,2016,7,Roscommon,201607,7,11.220952494221892
Wicklow,395000.0,0,0,0,12.886643575525625,2016,9,Wicklow,201609,9,12.52870619122338
Wicklow,257000.0,0,0,0,12.456835254920373,2016,7,Wicklow,201607,7,12.52870619122338
Kildare,207049.0,0,1,1,12.240715588973714,2016,8,Kildare,201608,8,12.288557581795198
Dublin,475000.0,1,0,0,13.07107218827772,2016,12,DUBLIN6,201612,12,13.142463217554319
Dublin,195000.0,1,0,0,12.180759965737863,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Cork,287500.0,0,0,0,12.568981617474362,2016,7,Cork,201607,7,12.000150643676768
Cork,197000.0,0,0,0,12.190964083849376,2016,10,Cork,201610,10,12.000150643676768
Kildare,267000.0,0,0,0,12.495007682693725,2016,2,Kildare,201602,2,12.288557581795198
Waterford,230000.0,0,0,0,12.345838935721968,2016,8,Waterford,201608,8,11.642599181212411
Dublin,90100.0,0,0,0,11.408686542313973,2016,7,DUBLIN5,201607,7,12.520378122958158
Dublin,215000.0,0,0,0,12.278397958261774,2016,3,DUBLIN_OTHER,201603,3,12.705570117352767
Kilkenny,146000.0,0,0,0,11.891368749982083,2016,6,Kilkenny,201606,6,11.886321369253947
Dublin,180000.0,0,0,0,12.100717685412471,2016,11,DUBLIN7,201611,11,12.490396830588164
Meath,214000.0,0,1,1,12.273735966890268,2016,6,Meath,201606,6,12.181119578595398
Dublin,361000.0,0,0,0,12.796636007394284,2016,1,DUBLIN12,201601,1,12.446424505385894
Galway,73000.0,0,0,0,11.19822841866684,2016,1,Galway,201601,1,11.821055771589778
Dublin,305000.0,0,0,0,12.628070334272698,2016,3,DUBLIN2,201603,3,12.625593792335566
Donegal,70000.0,0,0,1,11.156264806643742,2016,6,Donegal,201606,6,11.375411297981437
Mayo,150000.0,0,0,0,11.918397239722838,2016,7,Mayo,201607,7,11.290023168381925
Dublin,105705.0,0,0,0,11.568416934674914,2016,9,DUBLIN24,201609,9,12.337910652379716
Kerry,165000.0,0,1,1,12.013706813470414,2016,10,Kerry,201610,10,11.703319087828566
Westmeath,145000.0,0,0,0,11.884495917930655,2016,9,Westmeath,201609,9,11.548741171685151
Dublin,142550.0,0,0,0,11.86745510939864,2016,12,DUBLIN7,201612,12,12.490396830588164
Kilkenny,430000.0,0,0,0,12.971542813248435,2016,4,Kilkenny,201604,4,11.886321369253947
Kerry,58000.0,0,0,0,10.968215530759236,2016,6,Kerry,201606,6,11.703319087828566
Westmeath,185000.0,0,0,0,12.128116509451258,2016,4,Westmeath,201604,4,11.548741171685151
Dublin,312500.0,1,0,0,12.652362948153474,2016,8,DUBLIN13,201608,8,12.693510377709934
Limerick,77500.0,0,0,0,11.258046118484,2016,10,Limerick,201610,10,11.598075862329463
Galway,110000.0,0,0,0,11.60824473564232,2016,12,Galway,201612,12,11.821055771589778
Kildare,176211.45,0,1,1,12.079445648330823,2016,11,Kildare,201611,11,12.288557581795198
Cork,122850.0,0,0,0,11.718727517924336,2016,11,Cork,201611,11,12.000150643676768
Dublin,547500.0,0,0,0,13.213119567155143,2016,9,DUBLIN_OTHER,201609,9,12.705570117352767
Dublin,251000.0,0,0,0,12.433212202169727,2016,9,DUBLIN12,201609,9,12.446424505385894
Dublin,396475.0,0,1,1,12.890370788590747,2016,11,DUBLIN_OTHER,201611,11,12.705570117352767
Limerick,30000.0,0,0,0,10.308985993422082,2016,12,Limerick,201612,12,11.598075862329463
Limerick,175770.0,0,1,1,12.07693729044376,2016,3,Limerick,201603,3,11.598075862329463
Laois,175000.0,0,0,0,12.07254696717504,2016,4,Laois,201604,4,11.602198135075064
Kerry,95000.0,0,0,0,11.461642696843066,2016,5,Kerry,201605,5,11.703319087828566
Cork,370000.0,0,0,0,12.821260987319455,2016,10,Cork,201610,10,12.000150643676768
Dublin,122500.0,0,0,0,11.715874472198903,2016,11,DUBLIN5,201611,11,12.520378122958158
Cork,75000.0,0,0,0,11.225256725762891,2016,5,Cork,201605,5,12.000150643676768
Clare,92000.0,0,0,0,11.429554725537322,2016,11,Clare,201611,11,11.657350873570417
Westmeath,200000.0,0,0,0,12.206077645517674,2016,11,Westmeath,201611,11,11.548741171685151
Clare,85000.0,0,0,0,11.350418300109132,2016,3,Clare,201603,3,11.657350873570417
Cork,360000.0,0,0,0,12.793862088206213,2016,1,Cork,201601,1,12.000150643676768
Dublin,200000.0,0,0,0,12.206077645517674,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Monaghan,184000.0,0,0,0,12.122696471358964,2016,4,Monaghan,201604,4,11.538170954648892
Dublin,640000.0,0,0,0,13.369225017834632,2016,11,DUBLIN_OTHER,201611,11,12.705570117352767
Dublin,260000.0,0,0,0,12.468440756144114,2016,12,DUBLIN_OTHER,201612,12,12.705570117352767
Kerry,265000.0,0,0,0,12.487488878546143,2016,7,Kerry,201607,7,11.703319087828566
Westmeath,212000.0,0,0,0,12.264346270624156,2016,11,Westmeath,201611,11,11.548741171685151
Wicklow,352422.0,0,1,1,12.77258743765672,2016,11,Wicklow,201611,11,12.52870619122338
Mayo,103000.0,0,0,0,11.542493975902508,2016,12,Mayo,201612,12,11.290023168381925
Dublin,745000.0,0,0,0,13.521140839642674,2016,9,DUBLIN3,201609,9,12.637029441038866
Dublin,321586.0,0,1,1,12.681023392584349,2016,9,DUBLIN16,201609,9,12.69024601766621
Dublin,377500.0,0,0,0,12.84132849667433,2016,5,DUBLIN24,201605,5,12.337910652379716
Dublin,590000.0,0,0,0,13.28787951079572,2016,1,DUBLIN_OTHER,201601,1,12.705570117352767
Wexford,248000.0,0,0,0,12.421188057397057,2016,6,Wexford,201606,6,11.66416800178687
Dublin,185000.0,0,0,0,12.128116509451258,2016,2,DUBLIN15,201602,2,12.471420697210595
Galway,359000.0,0,0,0,12.791080452981856,2016,11,Galway,201611,11,11.821055771589778
Cork,140000.0,0,0,0,11.849404844423074,2016,8,Cork,201608,8,12.000150643676768
Galway,95000.0,0,0,0,11.461642696843066,2016,11,Galway,201611,11,11.821055771589778
Kildare,240000.0,0,0,0,12.388398368982116,2016,11,Kildare,201611,11,12.288557581795198
Limerick,275000.0,0,0,0,12.524530013005734,2016,6,Limerick,201606,6,11.598075862329463
Dublin,262000.0,0,0,0,12.476103599529845,2016,9,DUBLIN16,201609,9,12.69024601766621
Louth,36666.0,0,0,0,10.509632446974212,2016,6,Louth,201606,6,11.72411722774131
Kildare,110000.0,0,0,0,11.60824473564232,2016,9,Kildare,201609,9,12.288557581795198
Laois,80000.0,1,0,0,11.289794413577894,2016,12,Laois,201612,12,11.602198135075064
Dublin,306167.0,0,1,1,12.631889249886235,2016,7,DUBLIN16,201607,7,12.69024601766621
Dublin,260000.0,0,0,0,12.468440756144114,2016,9,DUBLIN_OTHER,201609,9,12.705570117352767
Galway,178000.0,0,0,0,12.08954444723597,2016,2,Galway,201602,2,11.821055771589778
Dublin,23572.0,0,0,0,10.067857268271949,2016,2,DUBLIN1,201602,2,12.29297513140019
Dublin,110000.0,0,0,0,11.60824473564232,2016,5,DUBLIN1,201605,5,12.29297513140019
Dublin,800000.0,0,0,0,13.592368256649284,2016,6,DUBLIN6,201606,6,13.142463217554319
Dublin,185000.0,0,0,0,12.128116509451258,2016,11,DUBLIN13,201611,11,12.693510377709934
Dublin,588200.0,0,1,1,13.284824005202593,2016,12,DUBLIN15,201612,12,12.471420697210595
Waterford,130000.0,0,0,0,11.775297421715829,2016,10,Waterford,201610,10,11.642599181212411
Carlow,295000.0,0,0,0,12.59473402514672,2016,5,Carlow,201605,5,11.633534130659713
Waterford,151396.0,0,1,1,11.92766080472972,2016,7,Waterford,201607,7,11.642599181212411
Cork,225000.0,0,1,1,12.323860125621126,2016,11,Cork,201611,11,12.000150643676768
Louth,201761.0,0,1,1,12.21484406391726,2016,7,Louth,201607,7,11.72411722774131
Galway,195000.0,0,0,0,12.180759965737863,2016,11,Galway,201611,11,11.821055771589778
Dublin,500000.0,0,0,0,13.122365377402328,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Wexford,355000.0,0,0,0,12.779875885354992,2016,8,Wexford,201608,8,11.66416800178687
Kerry,130000.0,0,0,0,11.775297421715829,2016,1,Kerry,201601,1,11.703319087828566
Wicklow,224668.0,0,1,1,12.32238348692908,2016,12,Wicklow,201612,12,12.52870619122338
Dublin,155000.0,0,0,0,11.951186847493476,2016,7,DUBLIN1,201607,7,12.29297513140019
Dublin,440000.0,0,0,0,12.994532278619134,2016,8,DUBLIN18,201608,8,13.018336656099919
Wicklow,258000.0,0,0,0,12.460718739865236,2016,10,Wicklow,201610,10,12.52870619122338
Dublin,157000.0,0,0,0,11.964007453736912,2016,9,DUBLIN6,201609,9,13.142463217554319
Dublin,147000.0,0,0,0,11.898194668458824,2016,12,DUBLIN11,201612,12,12.092453474754603
Cork,50000.0,0,0,0,10.819798284210286,2016,1,Cork,201601,1,12.000150643676768
Galway,130000.0,0,0,0,11.775297421715829,2016,8,Galway,201608,8,11.821055771589778
Galway,100000.0,0,1,1,11.51293546492023,2016,9,Galway,201609,9,11.821055771589778
Wicklow,436123.0,0,1,1,12.98568188556584,2016,9,Wicklow,201609,9,12.52870619122338
Waterford,85000.0,0,0,0,11.350418300109132,2016,4,Waterford,201604,4,11.642599181212411
Mayo,29000.0,0,0,0,10.275085591132717,2016,5,Mayo,201605,5,11.290023168381925
Dublin,257709.0,0,1,1,12.459590200699363,2016,7,DUBLIN_OTHER,201607,7,12.705570117352767
Wexford,173745.0,1,1,1,12.065349741579304,2016,8,Wexford,201608,8,11.66416800178687
Donegal,74000.0,0,0,0,11.211833885608511,2016,9,Donegal,201609,9,11.375411297981437
Cork,208000.0,0,0,0,12.245298166364206,2016,2,Cork,201602,2,12.000150643676768
Carlow,185500.0,0,0,0,12.130815551850676,2016,12,Carlow,201612,12,11.633534130659713
Roscommon,460000.0,0,1,1,13.03898394237596,2016,7,Roscommon,201607,7,11.220952494221892
Dublin,730000.0,0,0,0,13.500801182986647,2016,12,DUBLIN_OTHER,201612,12,12.705570117352767
Wexford,147900.0,0,0,0,11.904298410001251,2016,12,Wexford,201612,12,11.66416800178687
Dublin,285000.0,0,0,0,12.560247968016562,2016,9,DUBLIN8,201609,9,12.288495919308591
Mayo,42500.0,0,0,0,10.65728288404746,2016,12,Mayo,201612,12,11.290023168381925
Dublin,180000.0,0,0,0,12.100717685412471,2016,8,DUBLIN_OTHER,201608,8,12.705570117352767
Dublin,240000.0,0,0,0,12.388398368982116,2016,2,DUBLIN_OTHER,201602,2,12.705570117352767
Dublin,165000.0,0,0,0,12.013706813470414,2016,12,DUBLIN8,201612,12,12.288495919308591
Wexford,40000.0,0,0,0,10.59665973278358,2016,12,Wexford,201612,12,11.66416800178687
Dublin,440088.1,0,1,1,12.994732485394088,2016,12,DUBLIN_OTHER,201612,12,12.705570117352767
Mayo,127000.0,0,0,0,11.751950239425476,2016,3,Mayo,201603,3,11.290023168381925
Dublin,301000.0,0,0,0,12.614868865984633,2016,5,DUBLIN9,201605,5,12.652598664901094
Dublin,380000.0,0,0,0,12.847929163278051,2016,10,DUBLIN12,201610,10,12.446424505385894
Tipperary,675000.0,0,0,0,13.42246945133505,2016,11,Tipperary,201611,11,11.563686685039686
Meath,200000.0,0,0,0,12.206077645517674,2016,9,Meath,201609,9,12.181119578595398
Dublin,280000.0,0,0,0,12.54254845357358,2016,1,DUBLIN11,201601,1,12.092453474754603
Carlow,96000.0,0,0,0,11.472113887062386,2016,6,Carlow,201606,6,11.633534130659713
Clare,60000.0,0,0,0,11.002116507732016,2016,3,Clare,201603,3,11.657350873570417
Meath,175000.0,0,0,0,12.07254696717504,2016,12,Meath,201612,12,12.181119578595398
Dublin,286000.0,0,1,1,12.563750586299374,2016,2,DUBLIN_OTHER,201602,2,12.705570117352767
Dublin,530000.0,0,0,0,13.180634172318978,2016,11,DUBLIN6,201611,11,13.142463217554319
Dublin,435000.0,0,0,0,12.983103608918752,2016,9,DUBLIN_OTHER,201609,9,12.705570117352767
Wexford,150732.0,0,1,1,11.92326533874457,2016,9,Wexford,201609,9,11.66416800178687
Cork,210000.0,0,0,0,12.25486757159303,2016,8,Cork,201608,8,12.000150643676768
Dublin,320000.0,0,0,0,12.676079399771028,2016,6,DUBLIN_OTHER,201606,6,12.705570117352767
Tipperary,337000.0,0,0,0,12.727841176689148,2016,1,Tipperary,201601,1,11.563686685039686
Galway,80664.22,0,0,0,11.2980627824256,2016,5,Galway,201605,5,11.821055771589778
Offaly,68000.0,0,0,0,11.127277689932466,2016,12,Offaly,201612,12,11.574728803059095
Dublin,2562500.0,0,0,0,14.756494292672627,2016,6,DUBLIN7,201606,6,12.490396830588164
Galway,140000.0,0,0,0,11.849404844423074,2016,11,Galway,201611,11,11.821055771589778
Galway,220000.0,0,0,0,12.301387370778713,2016,10,Galway,201610,10,11.821055771589778
Longford,96000.0,0,0,0,11.472113887062386,2016,4,Longford,201604,4,11.268449106543393
