Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,SaleYear,SaleMonthIndex,Region_Encoded
155000.0,0,0,0,2023,94,252049.8731927711
280000.0,0,0,0,2023,93,236515.7080733945
303980.0,1,1,1,2023,92,299670.67359447
24416.0,0,0,0,2023,92,248337.92410404622
430000.0,0,0,0,2023,87,423140.0
204000.0,0,0,0,2023,93,188813.008
339206.0,0,1,1,2023,96,299670.67359447
225000.0,0,0,0,2023,90,281570.88446808513
475500.0,0,0,0,2023,86,249254.54346153844
60000.0,0,0,0,2023,86,178609.9114935065
575000.0,0,0,0,2023,90,281570.88446808513
393000.0,0,0,0,2023,87,469205.8823529412
178200.0,0,0,0,2023,96,229525.9927272727
242500.0,0,0,0,2023,88,200031.0362295082
237000.0,0,0,0,2023,91,240066.57300813007
297500.0,0,0,0,2023,91,444420.35978426394
190000.0,0,0,0,2023,88,343170.05380555557
86667.0,1,0,0,2023,85,229525.9927272727
426000.0,0,0,0,2023,90,403447.70588235295
348900.0,0,1,1,2023,95,299670.67359447
675500.0,0,0,0,2023,92,496611.00140350877
310000.0,0,0,0,2023,87,363517.62506849313
125000.0,0,0,0,2023,90,323809.01788617886
422500.0,0,0,0,2023,91,444420.35978426394
380000.0,0,0,0,2023,86,323809.01788617886
220000.0,0,0,0,2023,94,188813.008
230000.0,1,0,0,2023,95,240066.57300813007
255000.0,0,0,0,2023,86,266760.0971372549
440528.63,0,1,1,2023,86,299670.67359447
215000.0,0,0,0,2023,91,252049.8731927711
667000.0,0,0,0,2023,87,343170.05380555557
378854.62,0,1,1,2023,85,323809.01788617886
180000.0,0,0,0,2023,92,178609.9114935065
475000.0,0,0,0,2023,90,444420.35978426394
475770.92,0,1,1,2023,92,343170.05380555557
251101.32,0,1,1,2023,96,188813.008
175000.0,0,0,0,2023,91,249254.54346153844
369000.0,0,0,0,2023,86,200031.0362295082
110000.0,0,0,0,2023,87,153068.54
346150.0,0,0,0,2023,95,444420.35978426394
675500.0,0,0,0,2023,93,444420.35978426394
250000.0,0,0,0,2023,93,266760.0971372549
185000.0,0,0,0,2023,87,444420.35978426394
210000.0,0,0,0,2023,92,225500.18846153846
435000.0,0,0,0,2023,95,299670.67359447
160000.0,1,0,0,2023,85,249478.35387931037
479000.0,0,0,0,2023,95,381531.74
160000.0,0,0,0,2023,87,266760.0971372549
215000.0,0,0,0,2023,92,266760.0971372549
495000.0,0,0,0,2023,95,444420.35978426394
330000.0,0,0,0,2023,91,323809.01788617886
120000.0,0,0,0,2023,87,188874.78577777775
342000.0,0,0,0,2023,91,444420.35978426394
389000.0,0,0,0,2023,88,444420.35978426394
186000.0,0,0,0,2023,92,323809.01788617886
551250.0,0,0,0,2023,89,299670.67359447
236000.0,0,0,0,2023,94,299670.67359447
202500.0,0,0,0,2023,85,236515.7080733945
386000.0,0,0,0,2023,95,376832.81076923077
395000.0,0,0,0,2023,86,236515.7080733945
675500.0,0,0,0,2023,93,563787.0194444444
149500.0,0,0,0,2023,90,252049.8731927711
160000.0,0,0,0,2023,96,164579.37333333332
585000.0,0,0,0,2023,93,444420.35978426394
190000.0,0,0,0,2023,87,281570.88446808513
352715.0,0,1,1,2023,91,408374.14220588235
300000.0,0,0,0,2023,93,188813.008
604863.0,0,1,1,2023,87,444420.35978426394
292500.0,0,0,0,2023,93,188874.78577777775
625000.0,0,0,0,2023,90,444420.35978426394
190000.0,0,0,0,2023,91,200031.0362295082
360000.0,0,0,0,2023,85,343170.05380555557
93223.0,0,0,0,2023,92,363517.62506849313
338767.0,0,1,1,2023,89,299670.67359447
120000.0,0,0,0,2023,88,249478.35387931037
200000.0,0,0,0,2023,88,444420.35978426394
222500.0,0,0,0,2023,89,248337.92410404622
427180.62,0,1,1,2023,96,444420.35978426394
110000.0,0,0,0,2023,85,178609.9114935065
360000.0,0,0,0,2023,87,348365.0540540541
591000.0,0,0,0,2023,94,444420.35978426394
285000.0,0,0,0,2023,89,299670.67359447
250000.0,1,0,0,2023,96,408374.14220588235
405000.0,0,0,0,2023,89,299670.67359447
215000.0,0,0,0,2023,87,229525.9927272727
280000.0,0,0,0,2023,91,299670.67359447
295000.0,0,0,0,2023,86,299670.67359447
270000.0,1,0,0,2023,94,248337.92410404622
320000.0,0,0,0,2023,93,252049.8731927711
405287.0,0,1,1,2023,89,248337.92410404622
675500.0,0,0,0,2023,87,444420.35978426394
420000.0,0,0,0,2023,92,444420.35978426394
565000.0,0,0,0,2023,92,444420.35978426394
400000.0,0,0,0,2023,91,281570.88446808513
675500.0,0,1,1,2023,90,444420.35978426394
374449.33,0,1,1,2023,86,444420.35978426394
366000.0,0,0,0,2023,94,299670.67359447
308370.0,0,1,1,2023,86,323809.01788617886
322000.0,0,0,0,2023,87,299670.67359447
136000.0,0,0,0,2023,91,249478.35387931037
205000.0,0,0,0,2023,96,249254.54346153844
213000.0,0,0,0,2023,94,323809.01788617886
397900.0,0,1,1,2023,95,299670.67359447
271365.0,0,1,1,2023,94,225500.18846153846
253000.0,0,0,0,2023,89,444420.35978426394
520000.0,0,0,0,2023,89,444420.35978426394
40000.0,0,0,0,2023,94,153068.54
105000.0,0,0,0,2023,85,188813.008
575000.0,0,0,0,2023,85,323809.01788617886
675500.0,0,0,0,2023,94,444420.35978426394
337004.0,0,1,1,2023,85,323809.01788617886
265695.15,0,1,1,2023,96,252049.8731927711
141000.0,0,0,0,2023,87,236515.7080733945
82000.0,0,0,0,2023,95,189846.58479166668
90000.0,0,0,0,2023,96,240066.57300813007
265000.0,0,0,0,2023,96,403447.70588235295
675500.0,0,0,0,2023,96,299670.67359447
150000.0,0,0,0,2023,90,249254.54346153844
541500.0,0,0,0,2023,88,266760.0971372549
57000.0,0,0,0,2023,88,164579.37333333332
120000.0,0,0,0,2023,87,252049.8731927711
210000.0,0,0,0,2023,89,240066.57300813007
384500.0,0,0,0,2023,94,444420.35978426394
285000.0,0,1,1,2023,90,225500.18846153846
235000.0,0,0,0,2023,90,266760.0971372549
303964.75,0,1,1,2023,91,236515.7080733945
125000.0,0,0,0,2023,94,236515.7080733945
301696.03,0,1,1,2023,91,204199.2764084507
660000.0,0,0,0,2023,94,444420.35978426394
220000.0,0,0,0,2023,88,240066.57300813007
675500.0,0,1,1,2023,85,585429.6875
490000.0,0,0,0,2023,86,444420.35978426394
303964.0,0,1,1,2023,94,248337.92410404622
200000.0,0,0,0,2023,89,189846.58479166668
326000.0,0,0,0,2023,92,236515.7080733945
280000.0,0,0,0,2023,93,180145.335
675500.0,0,0,0,2023,91,444420.35978426394
290748.89,0,1,1,2023,92,343170.05380555557
603525.0,0,1,1,2023,96,563787.0194444444
385000.0,0,0,0,2023,86,323809.01788617886
187000.0,0,0,0,2023,87,248337.92410404622
310000.0,0,0,0,2023,93,240066.57300813007
270000.0,1,0,0,2023,92,266760.0971372549
675500.0,0,0,0,2023,96,563787.0194444444
340000.0,0,0,0,2023,90,408374.14220588235
400000.0,0,0,0,2023,88,299670.67359447
675500.0,0,0,0,2023,95,444420.35978426394
155000.0,0,0,0,2023,88,180145.335
335000.0,0,0,0,2023,88,240066.57300813007
63000.0,0,0,0,2023,88,164579.37333333332
133000.0,0,0,0,2023,90,323809.01788617886
295154.0,0,1,1,2023,96,225500.18846153846
270000.0,0,0,0,2023,85,376832.81076923077
285000.0,0,0,0,2023,89,322976.76785714284
264300.0,0,1,1,2023,85,236515.7080733945
480000.0,0,0,0,2023,95,444420.35978426394
392070.0,0,1,1,2023,86,236515.7080733945
311000.0,0,0,0,2023,95,225500.18846153846
211453.74,0,1,1,2023,94,236515.7080733945
200000.0,0,0,0,2023,92,252049.8731927711
487176.2,0,1,1,2023,85,299670.67359447
305000.0,0,0,0,2023,93,444420.35978426394
215000.0,0,0,0,2023,86,444420.35978426394
656387.66,0,1,1,2023,93,444420.35978426394
130000.0,0,0,0,2023,96,200031.0362295082
185000.0,0,0,0,2023,87,299670.67359447
160000.0,0,0,0,2023,90,229525.9927272727
360000.0,0,0,0,2023,91,343170.05380555557
197500.0,1,0,0,2023,95,423140.0
308000.0,0,0,0,2023,94,236515.7080733945
625000.0,0,0,0,2023,96,469205.8823529412
430000.0,0,0,0,2023,93,444420.35978426394
297000.0,0,1,1,2023,87,249254.54346153844
330000.0,0,0,0,2023,89,299670.67359447
418502.0,0,1,1,2023,92,266760.0971372549
128000.0,0,0,0,2023,92,248337.92410404622
675000.0,0,0,0,2023,91,299670.67359447
285222.91,0,1,1,2023,95,444420.35978426394
250000.0,0,0,0,2023,95,299670.67359447
476000.0,0,0,0,2023,86,435063.7917948718
635000.0,0,0,0,2023,92,408374.14220588235
675500.0,0,1,1,2023,89,444420.35978426394
675500.0,0,1,1,2023,86,444420.35978426394
240000.0,0,0,0,2023,89,299670.67359447
160000.0,0,0,0,2023,93,153068.54
524230.0,0,1,1,2023,87,408374.14220588235
330396.47,0,1,1,2023,95,248337.92410404622
515000.0,0,0,0,2023,87,343170.05380555557
358000.0,0,0,0,2023,89,408374.14220588235
263000.0,0,0,0,2023,93,322976.76785714284
355000.0,0,0,0,2023,94,164579.37333333332
560000.0,0,0,0,2023,95,343170.05380555557
495000.0,0,0,0,2023,96,444420.35978426394
222000.0,0,0,0,2023,94,249254.54346153844
183000.0,0,0,0,2023,95,248337.92410404622
25000.0,0,0,0,2023,86,178609.9114935065
330000.0,0,0,0,2023,95,376832.81076923077
300000.0,0,0,0,2023,94,408374.14220588235
197000.0,0,0,0,2023,91,229525.9927272727
635000.0,0,0,0,2023,92,444420.35978426394
82000.0,1,0,0,2023,90,229525.9927272727
260000.0,1,0,0,2023,86,408374.14220588235
118000.0,0,0,0,2023,87,248337.92410404622
90000.0,0,0,0,2023,87,248337.92410404622
308370.0,0,1,1,2023,95,343170.05380555557
185000.0,1,0,0,2023,95,240066.57300813007
317200.0,0,1,1,2023,85,444420.35978426394
126000.0,0,0,0,2023,91,204199.2764084507
485000.0,0,0,0,2023,92,299670.67359447
90000.0,0,0,0,2023,89,188813.008
590000.0,0,0,0,2023,91,585429.6875
35000.0,0,0,0,2023,85,224436.77186813185
360000.0,0,0,0,2023,96,225500.18846153846
675500.0,0,0,0,2023,93,444420.35978426394
290000.0,0,0,0,2023,88,318144.5833333333
270000.0,0,0,0,2023,96,189846.58479166668
395000.0,0,0,0,2023,89,188813.008
268000.0,0,0,0,2023,96,229525.9927272727
545000.0,0,0,0,2023,85,444420.35978426394
165000.0,0,0,0,2023,86,343170.05380555557
196000.0,0,0,0,2023,95,444420.35978426394
415000.0,0,0,0,2023,94,323809.01788617886
430000.0,0,0,0,2023,88,236515.7080733945
246700.0,1,1,1,2023,95,299670.67359447
177000.0,0,0,0,2023,85,249254.54346153844
200000.0,0,0,0,2023,92,164579.37333333332
675500.0,0,0,0,2023,93,444420.35978426394
188000.0,0,0,0,2023,88,178609.9114935065
58145.0,1,0,0,2023,91,266760.0971372549
441000.0,0,0,0,2023,93,266760.0971372549
450000.0,0,0,0,2023,96,444420.35978426394
435000.0,0,0,0,2023,92,343170.05380555557
167000.0,0,0,0,2023,88,164579.37333333332
450000.0,0,0,0,2023,87,408374.14220588235
225000.0,0,0,0,2023,93,299670.67359447
675500.0,0,0,0,2023,92,444420.35978426394
285000.0,0,0,0,2023,96,343170.05380555557
560000.0,0,0,0,2023,90,549240.3846153846
345000.0,0,0,0,2023,90,323809.01788617886
259000.0,0,0,0,2023,96,299670.67359447
360000.0,0,0,0,2023,94,323809.01788617886
471000.0,0,0,0,2023,95,408374.14220588235
400881.0,0,1,1,2023,94,343170.05380555557
383259.91,0,1,1,2023,96,343170.05380555557
300000.0,0,0,0,2023,94,423140.0
325114.54,0,1,1,2023,95,444420.35978426394
235000.0,0,0,0,2023,96,200031.0362295082
215000.0,0,0,0,2023,85,266760.0971372549
325110.0,0,1,1,2023,96,224436.77186813185
180000.0,0,0,0,2023,87,204199.2764084507
335000.0,0,0,0,2023,95,266760.0971372549
242000.0,0,0,0,2023,95,164579.37333333332
358000.0,0,0,0,2023,90,408374.14220588235
675500.0,0,1,1,2023,96,444420.35978426394
400000.0,0,0,0,2023,90,444420.35978426394
290748.89,0,1,1,2023,96,343170.05380555557
192000.0,0,0,0,2023,94,323809.01788617886
585000.0,0,0,0,2023,85,299670.67359447
305000.0,0,0,0,2023,95,316623.523877551
113000.0,0,0,0,2023,86,249478.35387931037
470000.0,0,0,0,2023,94,281570.88446808513
450000.0,0,0,0,2023,91,299670.67359447
315000.0,0,0,0,2023,89,299670.67359447
285000.0,1,0,0,2023,94,248337.92410404622
101828.0,0,0,0,2023,90,348365.0540540541
675500.0,0,0,0,2023,95,266760.0971372549
332200.0,0,0,0,2023,88,266760.0971372549
160000.0,0,0,0,2023,89,164579.37333333332
285222.91,0,1,1,2023,93,444420.35978426394
495000.0,0,1,1,2023,96,266760.0971372549
485000.0,0,1,1,2023,95,343170.05380555557
657593.0,0,1,1,2023,89,444420.35978426394
112000.0,0,0,0,2023,94,229525.9927272727
115000.0,0,0,0,2023,92,200031.0362295082
360000.0,0,0,0,2023,96,318144.5833333333
675500.0,0,0,0,2023,91,585429.6875
420000.0,0,0,0,2023,89,316623.523877551
414096.92,0,1,1,2023,96,444420.35978426394
202500.0,0,0,0,2023,86,178609.9114935065
420000.0,0,0,0,2023,92,408374.14220588235
550000.0,0,0,0,2023,89,552980.0503571428
117000.0,0,0,0,2023,92,204199.2764084507
250000.0,0,0,0,2023,91,229525.9927272727
436123.35,0,1,1,2023,94,444420.35978426394
80000.0,0,0,0,2023,88,178609.9114935065
217000.0,0,0,0,2023,85,225500.18846153846
75000.0,0,0,0,2023,96,323809.01788617886
210000.0,1,0,0,2023,90,252049.8731927711
315000.0,0,0,0,2023,93,249254.54346153844
280000.0,0,0,0,2023,92,236515.7080733945
675500.0,0,0,0,2023,96,444420.35978426394
500000.0,0,0,0,2023,96,381531.74
237500.0,0,0,0,2023,88,444420.35978426394
229189.0,0,0,0,2023,95,249478.35387931037
355000.0,1,0,0,2023,92,343170.05380555557
465000.0,0,0,0,2023,95,376832.81076923077
171000.0,1,0,0,2023,94,563787.0194444444
316230.0,0,1,1,2023,95,323809.01788617886
107000.0,0,0,0,2023,92,188874.78577777775
600000.0,0,0,0,2023,86,224436.77186813185
675500.0,0,0,0,2023,89,403447.70588235295
240000.0,0,0,0,2023,94,229525.9927272727
418500.0,0,0,0,2023,95,318144.5833333333
635000.0,0,0,0,2023,91,249254.54346153844
315418.0,0,1,1,2023,91,323809.01788617886
315000.0,0,0,0,2023,86,299670.67359447
675500.0,0,0,0,2023,91,552980.0503571428
120000.0,0,0,0,2023,92,180145.335
205000.0,0,0,0,2023,94,180145.335
550000.0,0,0,0,2023,91,552980.0503571428
675500.0,0,0,0,2023,94,444420.35978426394
60000.0,1,0,0,2023,90,299670.67359447
295000.0,0,0,0,2023,93,229525.9927272727
640000.0,0,0,0,2023,92,444420.35978426394
180000.0,0,0,0,2023,85,299670.67359447
160000.0,0,0,0,2023,89,248337.92410404622
360000.0,0,0,0,2023,86,444420.35978426394
380000.0,0,0,0,2023,89,249254.54346153844
230000.0,0,0,0,2023,87,323809.01788617886
260000.0,0,0,0,2023,94,281570.88446808513
314000.0,0,0,0,2023,96,299670.67359447
135000.0,0,0,0,2023,87,164579.37333333332
282000.0,0,0,0,2023,96,249254.54346153844
223000.0,0,0,0,2023,96,188874.78577777775
290000.0,0,0,0,2023,85,188874.78577777775
600000.0,0,0,0,2023,91,299670.67359447
365000.0,0,0,0,2023,91,363517.62506849313
170000.0,0,0,0,2023,91,343170.05380555557
390000.0,0,0,0,2023,90,323809.01788617886
495000.0,0,0,0,2023,90,444420.35978426394
280000.0,0,0,0,2023,95,240066.57300813007
141000.0,0,0,0,2023,95,225500.18846153846
497797.0,0,1,1,2023,91,299670.67359447
213814.98,0,1,1,2023,96,444420.35978426394
246000.0,0,0,0,2023,92,229525.9927272727
470000.0,0,0,0,2023,95,343170.05380555557
205000.0,0,0,0,2023,86,252049.8731927711
360000.0,0,0,0,2023,95,266760.0971372549
75000.0,1,0,0,2023,95,200031.0362295082
355000.0,0,0,0,2023,96,236515.7080733945
280000.0,0,0,0,2023,91,266760.0971372549
330396.48,0,1,1,2023,94,299670.67359447
85000.0,1,0,0,2023,88,248337.92410404622
250000.0,0,0,0,2023,94,248337.92410404622
675500.0,0,0,0,2023,93,266760.0971372549
675500.0,0,0,0,2023,89,496611.00140350877
400000.0,0,0,0,2023,94,299670.67359447
228000.0,0,0,0,2023,95,249478.35387931037
485000.0,0,0,0,2023,95,444420.35978426394
185000.0,0,0,0,2023,96,188874.78577777775
500000.0,0,0,0,2023,88,496611.00140350877
145000.0,0,0,0,2023,94,266760.0971372549
216482.0,0,0,0,2023,96,248337.92410404622
175000.0,0,0,0,2023,89,188874.78577777775
321585.9,0,1,1,2023,96,343170.05380555557
675500.0,0,0,0,2023,89,585429.6875
675500.0,0,0,0,2023,96,444420.35978426394
430000.0,0,0,0,2023,96,549240.3846153846
383259.0,0,1,1,2023,90,266760.0971372549
675500.0,0,0,0,2023,93,444420.35978426394
167000.0,0,0,0,2023,90,281570.88446808513
595000.0,0,0,0,2023,93,496611.00140350877
415000.0,0,0,0,2023,85,236515.7080733945
250000.0,0,0,0,2023,89,153068.54
180000.0,1,0,0,2023,92,204199.2764084507
675500.0,0,0,0,2023,86,441544.2631111111
112000.0,0,0,0,2023,91,343170.05380555557
675500.0,0,0,0,2023,94,444420.35978426394
310000.0,0,0,0,2023,88,444420.35978426394
675500.0,0,0,0,2023,87,444420.35978426394
335000.0,0,0,0,2023,93,423140.0
348017.62,0,1,1,2023,93,343170.05380555557
137500.0,0,0,0,2023,91,236515.7080733945
325000.0,0,1,1,2023,96,343170.05380555557
105000.0,0,0,0,2023,89,240066.57300813007
445000.0,0,0,0,2023,90,266760.0971372549
265000.0,0,0,0,2023,87,423140.0
231000.0,0,0,0,2023,94,180145.335
135000.0,0,0,0,2023,91,266760.0971372549
260000.0,0,0,0,2023,87,248337.92410404622
210000.0,0,0,0,2023,90,266760.0971372549
225000.0,0,0,0,2023,90,249478.35387931037
268721.0,0,1,1,2023,96,236515.7080733945
471000.0,0,0,0,2023,89,444420.35978426394
300000.0,0,0,0,2023,96,229525.9927272727
230000.0,0,0,0,2023,86,266760.0971372549
225000.0,0,0,0,2023,90,204199.2764084507
220000.0,0,0,0,2023,90,229525.9927272727
255000.0,0,0,0,2023,96,323809.01788617886
390000.0,0,0,0,2023,87,469205.8823529412
232000.0,0,0,0,2023,95,248337.92410404622
40000.0,1,0,0,2023,90,249478.35387931037
303964.76,0,1,1,2023,87,225500.18846153846
90000.0,1,0,0,2023,94,299670.67359447
675500.0,0,0,0,2023,93,444420.35978426394
270000.0,0,0,0,2023,92,408374.14220588235
170000.0,0,0,0,2023,87,180145.335
320000.0,0,0,0,2023,90,585429.6875
233500.0,0,0,0,2023,85,178609.9114935065
570000.0,0,0,0,2023,85,225500.18846153846
675500.0,0,0,0,2023,94,444420.35978426394
427313.0,0,1,1,2023,88,343170.05380555557
400881.05,0,1,1,2023,89,343170.05380555557
204840.53,0,1,1,2023,96,343170.05380555557
675500.0,0,0,0,2023,85,585429.6875
430000.0,0,0,0,2023,96,323809.01788617886
375000.0,0,0,0,2023,91,266760.0971372549
277500.0,0,0,0,2023,93,299670.67359447
115000.0,1,0,0,2023,93,408374.14220588235
650000.0,0,0,0,2023,94,444420.35978426394
210721.0,0,0,0,2023,96,444420.35978426394
540000.0,0,0,0,2023,89,441544.2631111111
457000.0,0,0,0,2023,92,266760.0971372549
145000.0,0,0,0,2023,93,266760.0971372549
302505.0,0,0,0,2023,91,343170.05380555557
210000.0,0,0,0,2023,87,249478.35387931037
198000.0,0,0,0,2023,89,188874.78577777775
309000.0,0,0,0,2023,85,249254.54346153844
275000.0,0,0,0,2023,86,318144.5833333333
600000.0,0,0,0,2023,86,444420.35978426394
530000.0,0,0,0,2023,95,299670.67359447
294000.0,0,0,0,2023,88,299670.67359447
92500.0,0,0,0,2023,89,188813.008
163000.0,0,0,0,2023,87,299670.67359447
338000.0,0,0,0,2023,92,469659.28489361703
336000.0,0,0,0,2023,94,376832.81076923077
320569.0,0,1,1,2023,90,248337.92410404622
436123.34,0,1,1,2023,96,444420.35978426394
135000.0,0,0,0,2023,85,178609.9114935065
285000.0,0,0,0,2023,87,240066.57300813007
555000.0,0,0,0,2023,90,408374.14220588235
380000.0,0,0,0,2023,87,435063.7917948718
90000.0,1,0,0,2023,94,299670.67359447
297500.0,0,0,0,2023,96,444420.35978426394
180000.0,0,0,0,2023,86,299670.67359447
321000.0,0,0,0,2023,85,299670.67359447
55000.0,0,0,0,2023,87,188874.78577777775
250000.0,0,0,0,2023,86,299670.67359447
250000.0,0,0,0,2023,87,299670.67359447
321585.0,0,1,1,2023,85,225500.18846153846
300000.0,0,0,0,2023,87,496611.00140350877
465000.0,0,0,0,2023,87,299670.67359447
390000.0,0,0,0,2023,91,423140.0
225000.0,0,0,0,2023,86,178609.9114935065
115000.0,1,0,0,2023,90,444420.35978426394
485000.0,0,0,0,2023,94,444420.35978426394
155000.0,0,0,0,2023,96,361000.0
272500.0,0,0,0,2023,87,200031.0362295082
675500.0,0,0,0,2023,87,552980.0503571428
380000.0,0,0,0,2023,94,423140.0
270000.0,0,0,0,2023,88,240066.57300813007
517000.0,0,0,0,2023,86,381531.74
325000.0,0,0,0,2023,96,156704.3080357143
320000.0,0,0,0,2023,93,323809.01788617886
230000.0,0,0,0,2023,93,188813.008
312775.0,0,1,1,2023,94,323809.01788617886
350000.0,0,0,0,2023,87,266760.0971372549
281751.01,0,1,1,2023,88,225500.18846153846
435000.0,0,0,0,2023,96,299670.67359447
180000.0,0,0,0,2023,85,376832.81076923077
288316.0,1,1,1,2023,87,408374.14220588235
240000.0,0,0,0,2023,93,323809.01788617886
470000.0,0,0,0,2023,93,299670.67359447
356828.0,0,1,1,2023,96,343170.05380555557
630000.0,0,0,0,2023,93,549240.3846153846
315000.0,0,0,0,2023,90,381531.74
360000.0,0,0,0,2023,95,444420.35978426394
218061.67,0,1,1,2023,96,323809.01788617886
290000.0,0,0,0,2023,94,323809.01788617886
523000.0,0,0,0,2023,91,441544.2631111111
278000.0,0,0,0,2023,90,266760.0971372549
395000.0,0,0,0,2023,92,343170.05380555557
195000.0,0,0,0,2023,96,188874.78577777775
198000.0,0,0,0,2023,93,299670.67359447
400000.0,0,0,0,2023,89,299670.67359447
281000.0,0,0,0,2023,88,318144.5833333333
403524.0,0,1,1,2023,90,444420.35978426394
263876.65,0,1,1,2023,91,299670.67359447
120000.0,0,0,0,2023,86,236515.7080733945
264000.0,0,0,0,2023,85,444420.35978426394
600000.0,0,0,0,2023,96,343170.05380555557
383259.91,0,0,1,2023,94,444420.35978426394
210000.0,0,0,0,2023,93,249254.54346153844
70000.0,0,0,0,2023,89,189846.58479166668
345000.0,0,0,0,2023,95,323809.01788617886
280000.0,0,0,0,2023,92,381531.74
540517.0,0,0,0,2023,87,403447.70588235295
335000.0,0,0,0,2023,92,441544.2631111111
510000.0,0,0,0,2023,88,435063.7917948718
265000.0,0,0,0,2023,93,299670.67359447
115000.0,0,0,0,2023,85,299670.67359447
286343.61,0,1,1,2023,96,178609.9114935065
500000.0,0,0,0,2023,89,323809.01788617886
315000.0,0,0,0,2023,92,164579.37333333332
380000.0,0,0,0,2023,94,323809.01788617886
65000.0,0,0,0,2023,91,188874.78577777775
85000.0,0,0,0,2023,93,164579.37333333332
525000.0,0,0,0,2023,92,563787.0194444444
375000.0,0,0,0,2023,86,549240.3846153846
155000.0,0,0,0,2023,91,180145.335
275000.0,0,0,0,2023,95,178609.9114935065
250000.0,0,0,0,2023,90,444420.35978426394
47500.0,0,0,0,2023,87,188813.008
425000.0,0,1,1,2023,94,343170.05380555557
185000.0,0,0,0,2023,93,266760.0971372549
600000.0,0,0,0,2023,96,435063.7917948718
270000.0,0,0,0,2023,94,236515.7080733945
330000.0,0,0,0,2023,89,249478.35387931037
230000.0,0,0,0,2023,90,408374.14220588235
299500.0,0,0,0,2023,90,204199.2764084507
400000.0,0,0,0,2023,90,469659.28489361703
288000.0,1,0,0,2023,93,361000.0
200000.0,0,0,0,2023,93,178609.9114935065
93750.0,0,0,0,2023,86,240066.57300813007
460000.0,0,0,0,2023,91,323809.01788617886
190000.0,0,0,0,2023,94,204199.2764084507
229294.27,1,1,1,2023,89,200031.0362295082
325000.0,0,0,0,2023,85,299670.67359447
138325.99,0,1,1,2023,95,164579.37333333332
519823.78,0,1,1,2023,93,299670.67359447
343000.0,0,0,0,2023,96,343170.05380555557
197500.0,0,0,0,2023,95,408374.14220588235
575000.0,0,0,0,2023,90,469659.28489361703
610000.0,0,0,0,2023,88,266760.0971372549
299559.47,0,1,1,2023,85,323809.01788617886
315000.0,1,0,0,2023,95,266760.0971372549
530000.0,0,0,0,2023,91,403447.70588235295
150000.0,0,0,0,2023,91,204199.2764084507
366000.0,0,0,0,2023,90,348365.0540540541
170000.0,0,0,0,2023,90,180145.335
352379.85,0,1,1,2023,88,299670.67359447
226000.0,0,0,0,2023,88,343170.05380555557
249000.0,0,0,0,2023,88,299670.67359447
117500.0,1,0,0,2023,89,266760.0971372549
330396.0,0,1,1,2023,94,323809.01788617886
280808.81,0,1,1,2023,95,444420.35978426394
330000.0,0,0,0,2023,92,236515.7080733945
480000.0,0,0,0,2023,88,444420.35978426394
497797.36,0,1,1,2023,90,299670.67359447
132000.0,0,0,0,2023,91,236515.7080733945
220000.0,0,0,0,2023,87,248337.92410404622
325000.0,0,1,1,2023,89,249254.54346153844
305000.0,0,0,0,2023,94,281570.88446808513
675500.0,0,0,0,2023,86,444420.35978426394
245000.0,0,0,0,2023,88,252049.8731927711
300225.99,0,1,1,2023,96,299670.67359447
135000.0,0,0,0,2023,90,180145.335
173000.0,0,0,0,2023,94,204199.2764084507
515418.5,0,1,1,2023,90,408374.14220588235
436123.34,0,1,1,2023,96,408374.14220588235
300000.0,0,0,0,2023,88,299670.67359447
370044.0,0,1,1,2023,94,444420.35978426394
275000.0,0,0,0,2023,86,229525.9927272727
280000.0,0,0,0,2023,92,200031.0362295082
30000.0,0,0,0,2023,95,299670.67359447
440000.0,0,0,0,2023,90,423140.0
510000.0,0,0,0,2023,91,444420.35978426394
190000.0,0,0,0,2023,88,224436.77186813185
303964.76,0,1,1,2023,92,323809.01788617886
400000.0,0,0,0,2023,90,200031.0362295082
242000.0,0,0,0,2023,89,248337.92410404622
675500.0,0,0,0,2023,90,444420.35978426394
540000.0,0,0,0,2023,94,376832.81076923077
440528.0,0,1,1,2023,94,408374.14220588235
205000.0,0,0,0,2023,87,252049.8731927711
152500.0,0,0,0,2023,93,178609.9114935065
290000.0,1,1,1,2023,94,204199.2764084507
675500.0,0,0,0,2023,92,444420.35978426394
460000.0,0,0,0,2023,95,266760.0971372549
235000.0,1,0,0,2023,93,248337.92410404622
135000.0,0,0,0,2023,94,249254.54346153844
520000.0,0,0,0,2023,94,323809.01788617886
311000.0,0,0,0,2023,93,444420.35978426394
675500.0,0,0,0,2023,95,444420.35978426394
305000.0,0,0,0,2023,90,299670.67359447
207000.0,0,0,0,2023,95,343170.05380555557
675500.0,0,0,0,2023,88,299670.67359447
675500.0,0,0,0,2023,96,323809.01788617886
480176.0,0,1,1,2023,86,496611.00140350877
367000.0,0,0,0,2023,91,444420.35978426394
65000.0,0,0,0,2023,89,236515.7080733945
349370.35,0,1,1,2023,90,248337.92410404622
335000.0,0,0,0,2023,92,266760.0971372549
675500.0,0,0,0,2023,86,408374.14220588235
270000.0,0,0,0,2023,91,266760.0971372549
210000.0,1,0,0,2023,96,240066.57300813007
192000.0,0,0,0,2023,86,200031.0362295082
300000.0,0,0,0,2023,87,299670.67359447
260000.0,0,0,0,2023,94,229525.9927272727
